operator_id,missed_calls,total_incoming,avg_waiting,total_outgoing,missed_rate,ineficaz
960670.0,0.0,,,3.0,,True
960672.0,0.0,,,278.0,,True
960674.0,0.0,,,2.0,,True
960698.0,0.0,6.0,33.666666666666664,0.0,0.0,True
960950.0,0.0,,,19.0,,True
961064.0,0.0,24.0,26.0,904.0,0.0,False
961552.0,0.0,3.0,104.0,17.0,0.0,True
961770.0,0.0,82.0,52.35294117647059,0.0,0.0,True
962062.0,0.0,22.0,25.0,0.0,0.0,True
962168.0,0.0,4.0,17.25,0.0,0.0,True
962268.0,0.0,45.0,56.15384615384615,106.0,0.0,True
962658.0,0.0,376.0,189.6875,371.0,0.0,True
962902.0,0.0,244.0,133.23076923076923,458.0,0.0,True
962904.0,0.0,,,2.0,,True
963716.0,0.0,,,1.0,,True
964510.0,1.0,16.0,24.0,143.0,0.0625,True
964518.0,0.0,2.0,42.0,0.0,0.0,True
964666.0,2.0,45.0,60.9,875.0,0.044444444444444446,True
964712.0,0.0,9.0,41.0,12.0,0.0,True
964716.0,0.0,,,326.0,,True
965232.0,0.0,,,38.0,,True
965328.0,0.0,,,28.0,,True
965538.0,0.0,,,548.0,,True
965540.0,0.0,,,919.0,,False
965542.0,0.0,,,776.0,,False
965544.0,0.0,,,1277.0,,False
965942.0,0.0,4.0,25.5,0.0,0.0,True
966158.0,0.0,3.0,15.0,34.0,0.0,True
966686.0,0.0,2.0,33.0,1.0,0.0,True
967204.0,0.0,,,3.0,,True
967310.0,0.0,1.0,8.0,58.0,0.0,True
968150.0,0.0,4.0,2.0,100.0,0.0,True
968232.0,0.0,1.0,13.0,0.0,0.0,True
968338.0,0.0,16.0,19.428571428571427,259.0,0.0,True
968368.0,0.0,2.0,19.0,0.0,0.0,True
968520.0,0.0,10.0,5.0,0.0,0.0,True
969262.0,0.0,,,1.0,,True
969268.0,0.0,,,5.0,,True
969272.0,1.0,225.0,218.0,241.0,0.0044444444444444444,True
969284.0,0.0,,,1.0,,True
969286.0,0.0,,,8.0,,True
969288.0,0.0,3.0,44.0,2.0,0.0,True
969294.0,0.0,84.0,177.5,14.0,0.0,True
969380.0,0.0,1.0,21.0,14.0,0.0,True
969386.0,0.0,,,55.0,,True
969600.0,0.0,,,29.0,,True
970240.0,0.0,1.0,44.0,1.0,0.0,True
970242.0,0.0,,,10.0,,True
970244.0,0.0,2.0,81.0,2.0,0.0,True
970250.0,0.0,,,1.0,,True
970252.0,0.0,1.0,25.0,7.0,0.0,True
970254.0,0.0,3.0,121.0,9.0,0.0,True
970258.0,0.0,,,1.0,,True
970484.0,0.0,,,7.0,,True
970486.0,0.0,,,6.0,,True
971100.0,0.0,3.0,13.0,0.0,0.0,True
971102.0,0.0,78.0,274.0,0.0,0.0,True
971354.0,0.0,6.0,42.0,0.0,0.0,True
972408.0,0.0,,,8.0,,True
972410.0,0.0,,,77.0,,True
972412.0,0.0,1.0,25.0,60.0,0.0,True
972460.0,0.0,2.0,4.0,68.0,0.0,True
973120.0,0.0,,,3.0,,True
973286.0,0.0,2.0,88.0,0.0,0.0,True
